value,count
Trust in the media with Tova O'Brien,1
"Tuckey, Frances Isobella, 1838-1913 : Letters from Richard Septimus Tuckey",1
Tuesday Wire,1
Tuinui Ngawai ngoi pewahirangi waiata kutikuti hipi,1
Tukawekai Kereama and Kiripuai Te Aomarere korero mo nga ra o mua,1
Tukawekai Kereama and Rangiamohia Parata sing Waiata of Ngati Raukawa,1
Tuki and Huru series. Part 2,1
Tulī Takes Flight Scholarships for Pacific people w/ Hon Aupito William Sio,1
Tunisian Journal of Plant Protection,1
Tupuna Joseph at the Porirua Cook Islands Cultural Group's 25th anniversary celebrations - Photographs taken by John Nicholson,1
Turakina Maori Girls School,1
"Turbott, Harold Bertram, 1899-1988 : Papers",1
Turkey's troubles,1
Turkish Journal of Hematology,1
Turkish Journal of Plastic Surgery,1
"Turnbull, Alexander Horsburgh, 1868-1918 : Papers",1
"Turner, Bruce Robert, b 1914 : Papers",1
"Turners & Growers Ltd :Turners & Growers (Wgtn) Ltd, fruit & produce auctioneers, egg merchants. Situation cnr Wakefield & Tory Streets, Wellington. [ca 1940?]",1
Turning the Tide with Melody Smith,1
Turton-Law (Mrs) :Hansell family collection,1
Tuta Ngaramu and supporters protest on the steps of Parliament - Photograph taken by Greg King.,1
Tuvalu Language Week,1
Tweed family : Papers,1
Twentyfour hours round Trafalgar Square,1
Twins at Karori Normal School - Photograph taken by Craig Simcox,1
Two Views of Creation,1
Two children at the Te Maori exhibition - Photograph taken by Greg King,1
"Two cranes on Bank of New Zealand site, Willis Street, Wellington - Photograph taken by Nigel Tod",1
Two members of Waitangi Tribunal visit kohanga reo at Waiwhetu - Photograph taken by John Nicholson,1
Two men charged with murder arriving at Lower Hutt District Court - Photographs taken by Ian Mackley,1
Two part panorama of the Tararua Ranges - Photographs taken Archibald Billens,1
Two sides of the Minimum Wage coin,1
Two unrelated images in the Hawke's Bay area,1
Two waka being launched at Petone beach - Photograph taken by Phil Reid,1
"Two women shielding themselves from north-westerly wind with an umbrella, Wellington - Photographs taken by Ian Mackley",1
"Tye, William, 1816-1866 : Diary",1
Typescripts of various papers,1
Türk Yoğun Bakim Derneği Dergisi,1
Tākitimu waka at Waikorire (Pilot Bay) Waitangi day 2009,1
Tākitimu: The waka and its people in Tauranga,1
"U Up with Jack - April 15, 2019",1
"U Up with Jack - April 29, 2019",1
"U Up with Jack - April 8, 2019",1
"U Up with Jack - March 11, 2019",1
"U Up with Jack - May 13, 2019",1
"U Up with Jack - May 20, 2019",1
"U Up with Jack - May 27, 2019",1
"U Up with Jack - May 6, 2019",1
U.S. Bureau of fisheries. Doc. no. 697,1
UM Clark Library Maps,1
UO Athletics,1
"US icebreaker `Edisto' in the floating dock, Wellington, New Zealand",1
USS Truxtun entering Wellington Harbour,1
USV Annals of Economics and Public Administration,1
Udayana Journal of Law and Culture,1
"Ultrasonic surgical aspirator, Wellington Hospital - Photograph taken by Merv Griffiths",1
Ulumuna,1
"Uncovering a hangi at Mt Cook School, Wellington.",1
Undated and miscellaneous papers,1
"Under the patronage of His Excellency Lord Plunket, KCMG. Souvenir, farewell tour Exhibition Orchestra, conductor Alfred Hill, RCML. April-May 1907.",1
Understanding the Health Consequences of Vaping w/ Dr Kelly Burrowes,1
Underwood & Underwood Glass Stereograph Collection / Series 1: H. C. White glass plates / 1.1: H.C. White Negatives / RSN Numbers 5349-5434,1
Underwood & Underwood Glass Stereograph Collection / Series 3: Underwood & Underwood glass plates / 3.2: Underwood and Underwood Positives / RSN Numbers 23980-24080,1
Underwood & Underwood Glass Stereograph Collection / Series 3: Underwood & Underwood glass plates / 3.2: Underwood and Underwood Positives / RSN Numbers 26388-26492,1
Unearthing the Māori History of Te Tau Ihu: Talk by Hilary Mitchell and John Mitchell,1
Unemployed march and Piripi Waaka's report on Maori affairs,1
"Unidentified Maori chief; Officers of the Imperial forces outside the Mess whare, 12th Regiment camp, Pokeno",1
"Unidentified Maori chief; Waterfall near Drury, Auckland",1
Unidentified Maori group portraits,1
"Unidentified Maori man ; Members of the Imperial forces, and a young Maori woman",1
Unidentified negative collection,1
Unidentified recording,1
"Union Steam Ship Co. of N.Z. Ltd.: Union Royal Mail Line via San Francisco. Passenger list RMS ""Makura"", on voyage from San Francisco to Papeete, Rarotonga, Wellington, Sydney.[August 30th 1933]",1
"Union Steam Ship Company of New Zealand Limited :Excursion to the South Sea Islands, from Auckland, 4th June, 1884. S.S. Wairarapa. [List of passengers, tour programme]. 1884",1
Union Steam Ship Company of New Zealand Ltd :Inter-island steamer express Rangatira. [1972?],1
Union Steam Ship Company of New Zealand: Union Line. New steamer for Australia-New Zealand service. [1936?],1
"Union Steamship Company of New Zealand :[Ephemera collected on board the Maunganui, and other Union Line ships. Folder 2. 1937-1969]",1
"Union and employer bargaining teams, Wellington, New Zealand - Photograph taken by Phil Reid.",1
Union leaders at Wellington Town Hall - Photographs taken by John Nicholson,1
Union members with a cake marking the first birthday of their picket outside the Meat Board in Wellington - Photographs taken by John Nicholson,1
"Union picket outside A E Preston and Co Ltd, Willis Street, Wellington - Photograph taken by Phil Reid",1
Unionist hits back at English’s drug test comments,1
United States Marine Corps Films,1
Unity Theatre : Records,1
"Unity Theatre :""Mother Courage and her children"", by Bertolt Brecht. The play produced by Nola Millar. Unity Theatre production. [1960. Programme]",1
"Unity Theatre :""The wide open cage"", a play by James K Baxter. Producer Richard Campion. Designer Donald Ramage. 19-22, 27-29 November 1959. Programme.",1
Unity Theatre :Photographs relating to the Unity Theatre,1
Unity Theatre :[Posters relating to plays and dramatic performances. 1950-1970s],1
Unity Theatre :[Programmes and fliers relating to plays and dramatic performances],1
Unity in the National Party w/ Christopher Luxon,1
Universidad y Empresa,1
University Communications & Public Relations Materials: News Releases,1
University of Auckland,1
University of New Zealand: Photographs relating to the University of New Zealand,1
"University of Otago. Medical School. Department of Hydatid Research :Hydatid disease and its prevention; a folder of valuable information. Dog to sheep and back to dog, the vicious circle. [ca 1939].",1
University of Pittsburgh Press Digital Editions,1
University of Queensland,1
University of Utah College of Law Publications,1
University of Utah Rare Books Collection,1
University of Utah UScholar Works,1
"University of Wisconsin-Milwaukee Libraries, Archives Department;",1
"University of Wyoming, American Heritage Center, Lothar Kolbig papers, Accession Number 10707, Box 7.",1
Unknown subject [Mana Maori Media programme],1
Unpublished material,1
"Unveiling of a bust of Te Heuheu Tukino IV, Chateau Tongariro, Mount Ruapehu",1
Update on Samoa's Post-election Events w/ James Robertson,1
Upper Hutt Posse - Photographs taken by John Nicholson,1
Urban Planning,1
"Utah Theater Programs Collection, 1866-1995",1
Utah Valley University Museum of Art Permanent Collection,1
Utbildning & Demokrati,1
"Utilising Indigenous Knowledge for Social Change w/ Dr Melinda Webber, (Ngāti Whakaue, Ngāpuhi, Ngāti Kahu)",1
Uyghur Persecution in Xinjiang with Professor Anne-Marie Brady,1
VE Day,1
VJ Day,1
VNZMA Coverage,1
VOYCE - Whakarongo Mai,1
VacciMonitor,1
Vaccinations and COVID-19 w/ Michelle Linterman,1
"Vaccinations in New Zealand w/ Professor John McMillan; 19 March, 2021",1
"Vaccine Implementation in Virginia and Washington, DC w/ Kat Vlasova, Jessica Lewis and Charles Yook",1
Vaccine Mandate for Firefighters w/ Wattie Watson,1
Vaccine Mandates and Water Management w/ Christopher Luxon,1
Vaccine Passports w/ Professor Tim Dare,1
Vaccines and Michael Wood w/ Christopher Luxon,1
Vaccines in Aotearoa w/ Professor Shaun Hendy,1
"Valentine, A :Photographs of a view of Kelburn taken from Glenmore Street, and of The Glen, Kelburn",1
"Valentyn, Francois. Oud en nieu Oost-Indien. Amsterdam, 1726. Volume 3.",1
Valuation Roll Books,1
Valuation Roll draft,1
Valuation Rolls (1st Series),1
Valuation Rolls for the Borough of Woodville,1
Values Party Campaign Opening,1
Vapi Kupenga,1
"Various architects :[Architectural plans from the Society of the Sacred Heart of Jesus. 1906-1910s?, 1962, 1977, 1984]",1
"Various architects :[Bathing pavilion Oriental Bay, and Band rotunda proposals for the Wellington Settlement Trading Company Ltd. Plans. 1936, 1981].",1
"Various architects :[Plans for Park flats in Main Street Lower Hutt, also known as the Reynolds Building, and later used by the MLC Assurance Company Ltd. 1924, 1938, 1955, 1967].",1
Various architects :[Six architectural plans. 1900-1930s?],1
"Various artists :A series of Polynesian legends by E Mervyn Taylor, George Woods, Russell Clark, Henry Edwards, Peter McIntyre, S B MacLennan. [Wellington, I C I, 1955]",1
"Various artists :Cook plates to first and second voyages. A voyage towards the  South Pole and around the world. Vol II. [London, various publishers, ca 1780]",1
"Various artists :Cook plates to first and second voyages. A voyage towards the South Pole and around the world. Vol II. [London, various publishers, ca 1780]",1
"Various artists :Plates to Cook's Voyages. Discoveries in the Northern Hemisphere. Vol II. [London, various publishers, ca 1800]",1
"Various artists :Quoin Club portfolio. April No 1, 1919.",1
"Various artists :[Assorted almanacs and newspaper offprints, mainly British. 1790s-1854].",1
"Various artists :[British bookplates commissioned by persons whose names begin with the letters H through to L, collected by David Graham. 19-- - 1950s].",1
"Various artists :[British broadsides, almanacs, prophecies, etc, mainly London and Newcastle. 1770-1790; 1824-1840; 1860]",1
Various artists :[Clippings of cartoons published in New Zealand newspapers. 1890s-1905].,1
"Various artists :[Collection of artwork relating to the Fifth Earl of Ranfurly, during his time as Governor of New Zealand, 1897-1904]",1
"Various artists :[Collection of drawings, art prints, postcards and photolithographs, collected by John Lysaght Moore. 1940-1950s].",1
Various artists :[Curios formerly belonging to Maurice Gee. 1900s],1
Various artists :[Examples of Japanese art. 19th and early 20th centuries],1
Various artists :[Five canned meat labels. ca 1890-1920].,1
"Various artists :[French, German and British posters advertising plays by Merton Hodge. 1930-40s].",1
Various artists :[Miscellaneous prints from the Kinsey Collection. ca 1850-1910],1
Various artists :[New Zealand and Australian bookplates collected by Johannes Andersen. 1800-1900s. Box 5],1
"Various artists :[New Zealand bookplates commissioned by people whose names begin with A, collected by David Graham. 18-- - 1950s].",1
"Various artists :[New Zealand bookplates commissioned by persons whose names begin with B, collected by David Graham. 18-- - 1950s].",1
"Various artists :[New Zealand bookplates commissioned by persons whose names begin with D, collected by David Graham. 18-- - 1950s].",1
"Various artists :[New Zealand bookplates commissioned by persons whose names begin with M, collected by David Graham. 18-- - 1950s].",1
"Various artists :[New Zealand, American and Australian bookplates collected by Johannes Andersen. 1800-1900s. Box 2]",1
"Various artists :[Original and printed political cartoons by A S Paterson, J J McNamara, Minhinnick, N H McIntyre (""M""), Charles Haines, and others. 1935-1949].",1
"Various artists :[Pamphlets, flyers, cards and programmes concerning magic and magicians, collected by Charles Cabot. 1920-60s].",1
"Various artists :[Photographs from French institutions used to illustrate the catalogue of the National Library's 1990 exhibition ""New Zealand seen by the French, 1769-1846""]",1
"Various artists :[Posters advertising New Zealand two-dimensional art  exhibitions or works by New Zealand artists in two dimensions, and graphic artists. 1983].",1
"Various artists :[Posters advertising New Zealand two-dimensional art exhibitions or works by New Zealand artists in two dimensions, and graphic artists. 1983].",1
"Various artists :[Posters advertising bookshops and book sellers, mainly in the Wellington area. 1950-2009 ].",1
"Various artists :[Posters advertising performances by popular music groups, singers, musicians, and rock bands performing in New Zealand in 1995].",1
"Various artists :[Posters advertising performances by popular music groups, singers, musicians, and rock bands performing in New Zealand in 1997].",1
"Various artists :[Posters advertising performances by popular music groups, singers, musicians, and rock bands performing in New Zealand in 2003].",1
"Various artists :[Posters advertising productions of the Unity Theatre, Wellington, during the 1960s].",1
Various artists :[Posters advertising sound and phonographic recordings made in 1982].,1
"Various artists :[Posters advertising sound recordings, mainly of popular music, and the recording industry. 2003].",1
"Various artists :[Posters and ephemera advertising performances by popular music groups, singers, musicians, and rock bands performing in New Zealand in 1993].",1
"Various artists :[Posters and programmes of A3 size, advertising performances by popular music groups, singers, musicians, and rock bands performing in New Zealand in 2008. Folder N/S]",1
"Various artists :[Posters concerning music, musicians, concerts, collected by Charles Cabot. 1926-1959]",1
Various artists :[Posters produced or collected by the  New Zealand Family Planning Association. 1980-90s].,1
Various artists :[Posters produced or collected by the New Zealand Family Planning Association. 1980-90s].,1
"Various artists :[Printing samples up to octavo size, including letterheads, collected by Harry H Tombs. ca 1930-60].",1
"Various artists :[Scrapbook presented to Jane Greenwood, from her mother, 18 April 1861. 1861-1880?].",1
Various artists :[Six wine labels for Waihirere and Aspen Ridge wines. 1960s],1
"Various artists :[Tarawira Lake, N.Z. 1840s, by John Williams; and, [Merrett, J J]. Sketch of the chief Honi Heki Pokai. 1980s?].",1
Various artists :[The Russo-Japanese war of 1904-1905. ca 1905],1
"Various artists :[Thirty original cartoons drawn for the ""New Zealand truth"" by Will Hope, Tom Glover, Mac, Pac (or Pas), G (Tom Glover?). ca 1910-1920].",1
